advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm6	Last 6 months	BG	Bulgaria	55	1	6142494	2826265	10867	2836
Демократична България	Демократична България	995342840629890	Facebook	rm6	Last 6 months	BG	Bulgaria	40	1	3600357	1369001	7555	1330
Приоритети	БЗНС	1163987410423594	Facebook	rm6	Last 6 months	BG	Bulgaria	82	1	2530933	836731	7272	150
Kialo		729627343834501	Facebook	rm6	Last 6 months	BG	Bulgaria	225	1	2190141	839117	11963	2764
European Greens		141366725876424	Facebook	rm6	Last 6 months	BG	Bulgaria	25	1	2116290	920966	5851	1485
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	rm6	Last 6 months	BG	Bulgaria	46	1	1146808	381827	5381	289
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rm6	Last 6 months	BG	Bulgaria	41	1	1036911	481485	2031	602
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	rm6	Last 6 months	BG	Bulgaria	32	1	941141	255692	3110	0
Път на младите	Път на младите	2051476654950711	Facebook	rm6	Last 6 months	BG	Bulgaria	18	1	917627	363845	2939	343
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rm6	Last 6 months	BG	Bulgaria	39	1	883171	363819	3237	762
Движение ВОЛЯ		289082018098560	Facebook	rm6	Last 6 months	BG	Bulgaria	1	1	858334	429167	428	85
informo.bg	informo.bg	262524054082832	Facebook	rm6	Last 6 months	BG	Bulgaria	8	1	608281	250081	1238	154
Радан Кънев	Радан Кънев	1461853244069926	Facebook	rm6	Last 6 months	BG	Bulgaria	19	1	607838	211295	1742	0
ПП ГЕРБ - София		336639303182606	Facebook	rm6	Last 6 months	BG	Bulgaria	1	1	499999	200000	444	89
Европейски парламент в България		163350039852	Facebook	rm6	Last 6 months	BG	Bulgaria	1	1	499999	200000	4999	999
България на Труда и Разума - БТР		709384432421964	Facebook	rm6	Last 6 months	BG	Bulgaria	8	1	485676	150086	936	78
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	rm6	Last 6 months	BG	Bulgaria	20	1	476179	120996	1762	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rm6	Last 6 months	BG	Bulgaria	25	1	475635	153377	1030	19
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	rm6	Last 6 months	BG	Bulgaria	13	1	415284	83059	1210	0
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	rm6	Last 6 months	BG	Bulgaria	30	1	405300	90633	2651	0
Valeri Simeonov		1967166133516609	Facebook	rm6	Last 6 months	BG	Bulgaria	5	1	397633	159001	800	90
European Commission		107898832590939	Facebook	rm6	Last 6 months	BG	Bulgaria	3	1	331399	165700	980	240
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	rm6	Last 6 months	BG	Bulgaria	9	1	327828	95029	790	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	rm6	Last 6 months	BG	Bulgaria	6	1	261169	85235	986	99
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	rm6	Last 6 months	BG	Bulgaria	11	1	242372	74484	878	0
