advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	13_17	13-17	ES	Spain	46	1	527611	230063	608	100
Greens/EFA in the European Parliament		150527751674751	Facebook	13_17	13-17	ES	Spain	27	1	292574	131707	258	44
Colores Contra la Violencia		491948314339036	Facebook	13_17	13-17	ES	Spain	29	1	191021	60785	774	8
U.S. Mission to NATO		67014122312	Facebook	13_17	13-17	ES	Spain	1	1	117997	47199	20	0
Industria		252084118203234	Facebook	13_17	13-17	ES	Spain	1	1	94845	47422	54	10
Karim Hallal Peche - YouTube		1615547621864092	Facebook	13_17	13-17	ES	Spain	2	1	58333	11666	115	0
Pedro Quevedo Iturbe	Nueva Canarias	960849937289013	Facebook	13_17	13-17	ES	Spain	11	1	47998	12245	125	8
Selenacup		695110977328384	Facebook	13_17	13-17	ES	Spain	3	1	45546	20461	42	0
Wholesome Culture		1664959567149320	Facebook	13_17	13-17	ES	Spain	7	1	43679	18662	58	10
Fútbol Santander		116723261685431	Facebook	13_17	13-17	ES	Spain	1	1	42270	21135	3	0
The Sorgentian		999473843569108	Facebook	13_17	13-17	ES	Spain	1	1	41980	16792	37	7
AmyCup		401726890005051	Facebook	13_17	13-17	ES	Spain	2	1	33316	16414	48	0
Mónica Oltra	Compromís	81107269227	Facebook	13_17	13-17	ES	Spain	7	1	27515	12184	187	37
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	13_17	13-17	ES	Spain	12	1	27462	7108	100	6
Oneheartone.love		651239795327497	Facebook	13_17	13-17	ES	Spain	1	1	26481	5296	52	0
Partido Socialista Europeo		442423976113917	Facebook	13_17	13-17	ES	Spain	2	1	23794	4759	91	0
Världen Brinner		426871007523894	Facebook	13_17	13-17	ES	Spain	2	1	22205	4441	22	3
Bye Bye Plastic Movement		314571159256130	Facebook	13_17	13-17	ES	Spain	1	1	20316	4063	35	0
Less Saves The Planet		222697015050981	Facebook	13_17	13-17	ES	Spain	2	1	19252	9529	47	9
El Mago Pop		531897766871154	Facebook	13_17	13-17	ES	Spain	1	1	18717	7487	18	3
La Posada Del Caminante		402904083610289	Facebook	13_17	13-17	ES	Spain	1	1	18531	3706	36	0
Senosvadeojo		2092439350821553	Facebook	13_17	13-17	ES	Spain	1	1	17888	3577	35	0
KTREW Tattoo		325901597566419	Facebook	13_17	13-17	ES	Spain	1	1	15909	3182	36	0
Huawei Europe		1709278142683543	Facebook	13_17	13-17	ES	Spain	1	1	15687	7843	7	1
Orelia Jewellery		404191947424	Facebook	13_17	13-17	ES	Spain	1	1	14657	5863	3	0
