advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	15	1	233966	65808	978	7
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	4	1	74914	20971	395	0
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	5	1	47654	9685	112	0
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	1	1	13015	6508	6	1
Achille Variati	Achille Variati	478212418874107	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	3	1	9198	1839	23	0
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	1	1	8067	4033	7	0
European Commission	European Commission	107898832590939	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	3	1	6414	2699	8	1
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	5	1	5879	2415	20	3
Filippo Castaldini	Filippo Castaldini	1826573307577564	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	1	1	4999	1000	99	0
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	6	1	4513	1237	39	0
Roberto Battiston in Europa	Corrado Denaro	1088184664716532	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	1	1	3667	733	7	0
Furio Honsell	Davide Bressan	534334929944459	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	1	1	3499	699	6	0
Paolo Borchia	Paolo Borchia	577383699442272	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	1	1	3446	689	6	0
Rivivere Borgo con Sunil Pellanda Sindaco	Sunil Pellanda	592540437929912	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	2	1	1998	0	198	0
Avaaz	Avaaz	8340223883	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	1	1	1656	828	1	0
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	5	1	1632	353	3	0
Deputati PD	Deputati PD	104652392900508	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	4	1	1383	315	3	0
Elena Mazzoni - Candidata Parlamento Europeo Circoscrizione Nord-Est	Elena Mazzoni 	2030992680362076	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	2	1	1378	275	27	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	8	1	1342	199	54	0
Daniela Poggio	ROCK communications	441486766660124	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	3	1	1225	242	3	0
Michele Facci	Alessandro Buscaroli	181747745203690	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	2	1	1071	408	14	0
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	1	1	988	494	4	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	4	1	951	338	1	0
Matteo Renzi	Matteo Renzi	113335124914	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	2	1	920	184	1	0
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	2	1	648	129	2	0
Giuseppe Cossalter	Giuseppe Cossalter	1981132658773307	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	3	1	546	109	1	0
Matias Eduardo DIAZ Crescitelli	Matias Eduardo Diaz Crescitelli	166286387478761	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	4	1	493	58	25	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	1	1	442	221	1	0
Alessandro Fusacchia	Alessandro Fusacchia	1045017942325647	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	2	1	416	83	4	0
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	1	1	287	57	0	0
Damiano Bormolini	Enrico Gobbi	286055062304030	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	1	1	250	50	2	0
