advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Economiser Energie		286272318578056	Facebook	poitou_charentes	Poitou-Charentes	FR	France	3	1	204998	101000	5098	1000
Transition Énergétique		154065735430439	Facebook	poitou_charentes	Poitou-Charentes	FR	France	1	1	99999	50000	999	500
1devis.io		1632519900186330	Facebook	poitou_charentes	Poitou-Charentes	FR	France	9	1	67305	15833	585	0
Transition Energétique		753069428230726	Facebook	poitou_charentes	Poitou-Charentes	FR	France	5	1	36735	12736	547	107
Greenpeace France		39435457457	Facebook	poitou_charentes	Poitou-Charentes	FR	France	122	1	27031	12255	137	30
Simulation Energétique		562488297524492	Facebook	poitou_charentes	Poitou-Charentes	FR	France	12	1	23531	11223	120	46
Les Energies du Soleil		1684031805239401	Facebook	poitou_charentes	Poitou-Charentes	FR	France	2	1	21767	10883	189	86
Médecins du Monde France		265420476920	Facebook	poitou_charentes	Poitou-Charentes	FR	France	1565	1	13042	3291	443	14
European Parliament		178362315106	Facebook	poitou_charentes	Poitou-Charentes	FR	France	63	1	10406	4873	50	11
Ville de La Couronne		127825564266213	Facebook	poitou_charentes	Poitou-Charentes	FR	France	1	1	9999	5000	99	0
Etats Généraux des Migrations 86		1893602947366133	Facebook	poitou_charentes	Poitou-Charentes	FR	France	2	1	9977	1995	197	0
Make.org	Make.org	122037308191612	Facebook	poitou_charentes	Poitou-Charentes	FR	France	73	1	9255	4298	48	12
Eco Environnement		189035588239320	Facebook	poitou_charentes	Poitou-Charentes	FR	France	7	1	8840	2166	229	82
Grand Angoulême		641926112523078	Facebook	poitou_charentes	Poitou-Charentes	FR	France	1	1	8186	4093	81	0
La Prime Énergie		336155273400553	Facebook	poitou_charentes	Poitou-Charentes	FR	France	27	1	7470	2969	67	14
Parlement européen en France	Parlement européen en France	279757933824	Facebook	poitou_charentes	Poitou-Charentes	FR	France	36	1	6701	2875	31	8
Rémi Lede Eu - Hype Your Mindset		469685806874943	Facebook	poitou_charentes	Poitou-Charentes	FR	France	2	1	5998	1000	198	0
Marche Pour le Climat Niort		275687516282475	Facebook	poitou_charentes	Poitou-Charentes	FR	France	1	1	4999	1000	99	0
France Soleil		1928798227141536	Facebook	poitou_charentes	Poitou-Charentes	FR	France	5	1	4999	1000	99	0
Plan solaire		2049329408642212	Facebook	poitou_charentes	Poitou-Charentes	FR	France	2	1	4980	996	98	0
Biocoop Regain La Rochelle		147543612663128	Facebook	poitou_charentes	Poitou-Charentes	FR	France	1	1	4931	986	97	0
Jean-François Dauré		2031136066932974	Facebook	poitou_charentes	Poitou-Charentes	FR	France	2	1	4611	922	89	0
Agence Française pour la Transition Energétique		1981871332106127	Facebook	poitou_charentes	Poitou-Charentes	FR	France	6	1	4599	919	25	4
Saint-Xandre Demain		581029361950312	Facebook	poitou_charentes	Poitou-Charentes	FR	France	1	1	4413	882	87	0
Biocoop Niort Le Baquet Vert		1711760905601397	Facebook	poitou_charentes	Poitou-Charentes	FR	France	1	1	4272	854	84	0
