advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	55_64	55-64	CY	Cyprus	64	1	284536	85524	1207	0
European Parliament Office in Cyprus		205478755729	Facebook	55_64	55-64	CY	Cyprus	5	1	175436	60059	598	83
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	55_64	55-64	CY	Cyprus	19	1	167651	64876	525	62
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	55_64	55-64	CY	Cyprus	20	1	166224	36457	513	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	55_64	55-64	CY	Cyprus	13	1	144690	33401	500	33
Prof. Dr. Niyazi Kızılyürek		878208312216203	Facebook	55_64	55-64	CY	Cyprus	13	1	128312	57528	478	67
Nicos Tornaritis - Νίκος Τορναρίτης		115653995162093	Facebook	55_64	55-64	CY	Cyprus	15	1	127248	25877	263	0
Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	55_64	55-64	CY	Cyprus	42	1	116833	24915	510	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	55_64	55-64	CY	Cyprus	20	1	96796	20731	429	0
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	55_64	55-64	CY	Cyprus	47	1	94405	19428	491	0
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	55_64	55-64	CY	Cyprus	7	1	70600	30049	133	8
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	55_64	55-64	CY	Cyprus	12	1	58409	13292	274	0
Δημοκρατικό Κόμμα		293704380825571	Facebook	55_64	55-64	CY	Cyprus	19	1	53511	16898	480	0
Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	55_64	55-64	CY	Cyprus	6	1	46282	10830	83	15
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	55_64	55-64	CY	Cyprus	9	1	44892	9965	153	0
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	55_64	55-64	CY	Cyprus	5	1	37604	7462	128	0
Dr. Eleni Stavrou		822417261217421	Facebook	55_64	55-64	CY	Cyprus	5	1	35118	8860	118	0
Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	55_64	55-64	CY	Cyprus	4	1	34378	11225	111	14
Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	55_64	55-64	CY	Cyprus	2	1	33749	15890	158	30
γυρίζουμε		278308089460720	Facebook	55_64	55-64	CY	Cyprus	6	1	32619	14164	226	52
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	55_64	55-64	CY	Cyprus	7	1	27544	5509	107	0
Katerina Christophidou		131599480586562	Facebook	55_64	55-64	CY	Cyprus	5	1	26504	5632	86	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	55_64	55-64	CY	Cyprus	28	1	25893	12037	52	17
Takis Hadjigeorgiou		610639632353466	Facebook	55_64	55-64	CY	Cyprus	3	1	23785	4757	71	0
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	55_64	55-64	CY	Cyprus	4	1	22505	8428	63	0
