advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw4	Last 4 weeks	310	1	117392689	53998999	634155	177781
Podemos	Unidas Podemos	269212336568846	Facebook	rw4	Last 4 weeks	300	1	86122805	38153131	519793	137023
Partido Popular	Partido Popular	72249031214	Facebook	rw4	Last 4 weeks	2808	1	60345706	22560833	456356	57966
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rw4	Last 4 weeks	223	1	45674494	20366857	107472	24058
COALICION CANARIA		AR489541609348661248	Google	rw4	Last 4 weeks	4547	1	45570508	532725	203879	0
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rw4	Last 4 weeks	94	1	40033138	18299603	98811	27868
Ciudadanos	Ciudadanos	74078667754	Facebook	rw4	Last 4 weeks	4356	1	39969644	11433000	544444	28800
CDU	CDU	78502295414	Facebook	rw4	Last 4 weeks	3170	1	38647830	9275000	347030	8300
sp.a	sp.a	57253967150	Facebook	rw4	Last 4 weeks	408	1	37299340	15110396	170906	37406
AMERISOFT SRL		AR573801583431647232	Google	rw4	Last 4 weeks	154	1	34942090	3454276	6873	0
FDP	FDP	21289227249	Facebook	rw4	Last 4 weeks	2412	1	34731183	10671372	298504	17199
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rw4	Last 4 weeks	128	1	29858259	12385228	97728	26971
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rw4	Last 4 weeks	396	1	29404604	12084000	140379	26494
România în primul rând	Future Innovation	770704223323599	Facebook	rw4	Last 4 weeks	66	1	27879934	12385000	27825	6996
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rw4	Last 4 weeks	1969	1	26170000	719999	98450	0
Kialo		729627343834501	Facebook	rw4	Last 4 weeks	369	1	25196631	9080000	131868	28512
PSOE	PSOE	189318235003	Facebook	rw4	Last 4 weeks	335	1	24586290	9869314	76476	14447
mmb media agentur d.o.o.		AR524572049809604608	Google	rw4	Last 4 weeks	1437	1	24089999	1030000	71849	0
European Greens		141366725876424	Facebook	rw4	Last 4 weeks	120	1	23845843	10698000	142576	36250
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rw4	Last 4 weeks	56	1	22465612	10494500	53751	23963
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rw4	Last 4 weeks	91	1	22202072	9636032	201029	47056
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rw4	Last 4 weeks	55	1	20667446	9505000	153746	40599
SPD	SPD	47930567748	Facebook	rw4	Last 4 weeks	5483	1	20441231	4475857	586145	11985
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rw4	Last 4 weeks	96	1	20240907	8747833	31944	8775
SPÖ	SPÖ	77393060080	Facebook	rw4	Last 4 weeks	780	1	20052904	6724816	162443	25087
