day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d107	2019-04-17	HR	Croatia	Valter Flego	Valter Flego	441675022557503	Facebook	3	1	49999	10000	88	0
d107	2019-04-17	HR	Croatia	Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	1	1	16666	3333	29	0
d107	2019-04-17	HR	Croatia	Marina Gradišer	Demokrati	343303249641233	Facebook	1	1	16654	3330	29	0
d107	2019-04-17	HR	Croatia	Zoran Bahtijarević		2195720960680577	Facebook	3	1	8943	4471	25	5
d107	2019-04-17	HR	Croatia	Alberto Alemanno		179635265973968	Facebook	2	1	7217	3557	7	0
d107	2019-04-17	HR	Croatia	Gordan Maras		451079008266520	Facebook	2	1	5713	2857	56	0
d107	2019-04-17	HR	Croatia	Electrolux Hrvatska		1229501663771543	Facebook	2	1	4750	2375	3	0
d107	2019-04-17	HR	Croatia	Antun Babić kandidat za predsjednika države		1106971599482775	Facebook	3	1	4726	909	24	0
d107	2019-04-17	HR	Croatia	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	1	1	3571	714	6	0
d107	2019-04-17	HR	Croatia	Nacionalni Portal		2081777548773198	Facebook	1	1	3332	1666	32	0
d107	2019-04-17	HR	Croatia	Predstavništvo Europske komisije u Hrvatskoj		480559052058396	Facebook	1	1	2940	588	5	0
d107	2019-04-17	HR	Croatia	European Youth Event		919232861444360	Facebook	3	1	2617	1074	5	2
d107	2019-04-17	HR	Croatia	Faktograf.hr	Faktograf.hr	1487935214842281	Facebook	2	1	2499	499	44	0
d107	2019-04-17	HR	Croatia	HNS Čepin		1355345984555185	Facebook	1	1	2499	500	44	0
d107	2019-04-17	HR	Croatia	Hns Osječko-baranjska Županija		208799152545268	Facebook	1	1	2499	499	44	0
d107	2019-04-17	HR	Croatia	Subversive Festival		316666381719876	Facebook	1	1	2499	1250	22	0
d107	2019-04-17	HR	Croatia	EU Civil Protection & Humanitarian Aid - ECHO		146955527905	Facebook	1	1	1529	305	3	0
d107	2019-04-17	HR	Croatia	Stranka europskih socijalista		1927927220797184	Facebook	1	1	1249	249	24	0
d107	2019-04-17	HR	Croatia	INA		258640607530666	Facebook	1	1	1218	243	2	0
d107	2019-04-17	HR	Croatia	UNICEF Europe & Central Asia		373536278864	Facebook	1	1	1050	420	0	0
d107	2019-04-17	HR	Croatia	Diana Topčić-Rosenberg		1702271996513206	Facebook	1	1	999	199	17	0
d107	2019-04-17	HR	Croatia	Guardian Weekly		64525551258	Facebook	4	1	953	387	1	0
d107	2019-04-17	HR	Croatia	Golden Renewable Energy		1256218774533782	Facebook	2	1	925	185	1	0
d107	2019-04-17	HR	Croatia	Dominik Vuletić		1858121814431190	Facebook	1	1	908	454	8	0
d107	2019-04-17	HR	Croatia	HDZ Općina Podcrkavlje		170148766471228	Facebook	1	1	833	166	16	0
d107	2019-04-17	HR	Croatia	Slobodni Infocentar Zagreb		1741621996163657	Facebook	1	1	714	142	12	0
d107	2019-04-17	HR	Croatia	The Good Lobby		1420129598280317	Facebook	2	1	701	336	0	0
d107	2019-04-17	HR	Croatia	Središnja i sjeverozapadna Hrvatska		1940136549343533	Facebook	1	1	624	125	11	0
d107	2019-04-17	HR	Croatia	Tea Mičić Badurina		252549085627758	Facebook	1	1	624	124	11	0
d107	2019-04-17	HR	Croatia	Hrvoje Zekanović		167619146997356	Facebook	1	1	499	0	44	0
d107	2019-04-17	HR	Croatia	HRAST-Stenjevec		1024599217741524	Facebook	1	1	454	90	8	0
d107	2019-04-17	HR	Croatia	Demokratski Savez Srba - DSS		1555570598034204	Facebook	1	1	454	90	8	0
d107	2019-04-17	HR	Croatia	Medjimurje.info	Taradi Gorkic	948966671820077	Facebook	1	1	293	146	2	0
d107	2019-04-17	HR	Croatia	Goethe-Zentrum Triest		214433991967086	Facebook	1	1	280	56	5	0
d107	2019-04-17	HR	Croatia	Guardian B2B		452752128144314	Facebook	1	1	227	113	0	0
d107	2019-04-17	HR	Croatia	Deutschland.de		31292782350	Facebook	9	1	133	26	0	0
d107	2019-04-17	HR	Croatia	Roma EuroGames 2019		533740653459100	Facebook	1	1	102	51	0	0
d107	2019-04-17	HR	Croatia	Climate-KIC		403370709744295	Facebook	1	1	99	49	0	0
d107	2019-04-17	HR	Croatia	World Bank		153371894688575	Facebook	5	1	94	45	0	0
d107	2019-04-17	HR	Croatia	We Amplify		186008238755917	Facebook	4	1	73	14	0	0
d107	2019-04-17	HR	Croatia	ETUC		129041250601685	Facebook	1	1	68	34	0	0
