advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d127	2019-05-07	59	1	7016548	3245515	42008	11014
CDU	CDU	78502295414	Facebook	d127	2019-05-07	3170	1	4830978	1159375	43378	1037
AMERISOFT SRL		AR573801583431647232	Google	d127	2019-05-07	108	1	3792231	375777	651	0
SPD	SPD	47930567748	Facebook	d127	2019-05-07	734	1	2592099	530008	79001	2041
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	d127	2019-05-07	1600	1	2516439	26425	11393	0
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	d127	2019-05-07	5	1	1983329	926666	13901	2757
mmb media agentur d.o.o.		AR524572049809604608	Google	d127	2019-05-07	657	1	1955650	65833	6615	0
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d127	2019-05-07	179	1	1914811	136590	3404	0
Mediabrands Digital OÜ		AR530356305605427200	Google	d127	2019-05-07	315	1	1893571	153095	2578	0
România în primul rând	Future Innovation	770704223323599	Facebook	d127	2019-05-07	32	1	1859719	841079	1766	458
Kialo		729627343834501	Facebook	d127	2019-05-07	28	1	1813972	695000	12572	3000
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d127	2019-05-07	18	1	1783326	826332	2688	606
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	d127	2019-05-07	10	1	1647219	765277	5358	1497
Avaaz	Avaaz	8340223883	Facebook	d127	2019-05-07	8	1	1452495	715333	7883	1967
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d127	2019-05-07	81	1	1358697	568510	4967	1613
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d127	2019-05-07	288	1	1278968	513996	6394	1187
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d127	2019-05-07	29	1	1262634	555294	5232	1072
Reservix	Reservix GmbH	135158439833197	Facebook	d127	2019-05-07	45	1	1218690	270727	3645	0
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	d127	2019-05-07	44	1	1094516	398722	4430	1033
Claudia Gamon	NEOS	447992848717452	Facebook	d127	2019-05-07	27	1	1039973	300000	7173	1400
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	d127	2019-05-07	143	1	1028440	86392	1254	0
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d127	2019-05-07	30	1	1010655	453425	2118	625
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	d127	2019-05-07	153	1	946031	222916	5739	225
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d127	2019-05-07	11	1	930102	391733	8164	1725
Fidesz	Fidesz	9844779306	Facebook	d127	2019-05-07	10	1	916660	426666	3611	1753
