advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d137	2019-05-17	252	1	18286918	7910666	83093	19633
FDP	FDP	21289227249	Facebook	d137	2019-05-17	1982	1	3756686	1068816	48180	1549
European Greens		141366725876424	Facebook	d137	2019-05-17	104	1	3737376	1620627	21091	4800
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d137	2019-05-17	102	1	3732967	1637246	5247	1273
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	d137	2019-05-17	1455	1	3324162	869534	60321	2347
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d137	2019-05-17	306	1	2323371	957273	9868	1687
Partito Democratico	Partito Democratico	77034286895	Facebook	d137	2019-05-17	165	1	2181703	855370	6955	1006
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	d137	2019-05-17	31	1	1950489	829999	3322	799
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d137	2019-05-17	115	1	1923758	791600	8196	2775
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	d137	2019-05-17	28	1	1893486	802500	7621	1851
Parlement européen en France	Parlement européen en France	279757933824	Facebook	d137	2019-05-17	72	1	1617769	705000	9047	2211
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d137	2019-05-17	218	1	1571318	484958	6359	183
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	d137	2019-05-17	170	1	1544656	620976	11382	2011
SPÖ	SPÖ	77393060080	Facebook	d137	2019-05-17	608	1	1537436	509094	14285	2076
sp.a	sp.a	57253967150	Facebook	d137	2019-05-17	190	1	1500121	562128	6708	1285
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	d137	2019-05-17	33	1	1425479	597728	1273	414
Make.org	Make.org	122037308191612	Facebook	d137	2019-05-17	20	1	1394368	627970	6577	1469
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	d137	2019-05-17	10	1	1358330	623333	6780	1741
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d137	2019-05-17	19	1	1339846	560232	2297	977
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	d137	2019-05-17	12	1	1312774	572499	3638	1048
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d137	2019-05-17	923	1	1249753	359995	25114	2272
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	d137	2019-05-17	16	1	1138827	464333	2404	555
Centerpartiet	Centerpartiet	12690894340	Facebook	d137	2019-05-17	248	1	1120666	384471	13989	3416
Open Vld	Open Vld	53668151866	Facebook	d137	2019-05-17	197	1	1092080	409051	6674	1530
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	d137	2019-05-17	30	1	1079946	468250	2112	621
