advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	rm1	Last month	DE	Germany	3170	1	38647830	9274999	347030	8300
FDP	FDP	21289227249	Facebook	rm1	Last month	DE	Germany	2413	1	34815500	10690646	300679	17199
SPD	SPD	47930567748	Facebook	rm1	Last month	DE	Germany	6262	1	23179229	5099664	671390	13798
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rm1	Last month	DE	Germany	860	1	18356268	6078507	173560	23874
Kialo		729627343834501	Facebook	rm1	Last month	DE	Germany	330	1	8768452	2646476	60380	12601
Greenpeace Deutschland		22541752487	Facebook	rm1	Last month	DE	Germany	288	1	8597476	3029059	60697	9882
DIE LINKE	DIE LINKE	47694585682	Facebook	rm1	Last month	DE	Germany	309	1	8511768	2951792	42784	3599
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	rm1	Last month	DE	Germany	345	1	7997004	2419866	53642	4699
Campact e.V.	Campact e.V.	82734241364	Facebook	rm1	Last month	DE	Germany	41	1	6084574	2579303	34895	8748
Katarina Barley	SPD	1522202731410785	Facebook	rm1	Last month	DE	Germany	529	1	5121979	1229876	57968	1399
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	rm1	Last month	DE	Germany	70	1	3870405	1473203	12500	1699
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	rm1	Last month	DE	Germany	794	1	3513092	1084988	99999	8199
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	rm1	Last month	DE	Germany	505	1	3429848	857418	44323	714
European Greens		141366725876424	Facebook	rm1	Last month	DE	Germany	17	1	3232467	1550617	21882	6895
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	rm1	Last month	DE	Germany	7	1	3199993	1300000	10993	4000
IG Metall	IG Metall	249296718436	Facebook	rm1	Last month	DE	Germany	22	1	3069978	1430000	14078	3300
FDP Bremen	FDP Bremen	152934608113175	Facebook	rm1	Last month	DE	Germany	294	1	2273706	573000	32405	1099
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	rm1	Last month	DE	Germany	39	1	2110374	801310	8167	1099
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	rm1	Last month	DE	Germany	999	1	2075436	359886	98878	0
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	rm1	Last month	DE	Germany	215	1	2017784	498999	77485	15399
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	rm1	Last month	DE	Germany	5	1	1599995	700000	12995	3500
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	rm1	Last month	DE	Germany	58	1	1560355	351582	7601	500
Social Media Ads	Alexander Dietrich	561953460655717	Facebook	rm1	Last month	DE	Germany	69	1	1513820	335749	6824	0
SPD Mannheim	SPD Mannheim	417906251607978	Facebook	rm1	Last month	DE	Germany	28	1	1453972	569000	7772	1800
AfD	AfD	540404695989874	Facebook	rm1	Last month	DE	Germany	16	1	1264983	522999	7883	2399
Danke, Freihandel.	VDMA	226651401514704	Facebook	rm1	Last month	DE	Germany	120	1	1218879	274999	13979	799
Reservix	Reservix GmbH	135158439833197	Facebook	rm1	Last month	DE	Germany	45	1	1206955	268000	4455	0
Global Game Changers		241198933439420	Facebook	rm1	Last month	DE	Germany	5	1	1167588	583438	4246	837
Klang der Solidarität		385076005313967	Facebook	rm1	Last month	DE	Germany	50	1	1102126	468490	2046	229
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	rm1	Last month	DE	Germany	31	1	1084843	380937	3804	190
