advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vlaams Belang	Vlaams Belang	56605856504	Facebook	65_	65+	BE	Belgium	9	1	105504	52628	1383	525
Open Vld	Open Vld	53668151866	Facebook	65_	65+	BE	Belgium	29	1	69989	22438	568	74
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	65_	65+	BE	Belgium	3	1	67311	25306	615	118
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	65_	65+	BE	Belgium	5	1	60694	24666	854	166
Peter Mertens	PVDA	236485149843971	Facebook	65_	65+	BE	Belgium	7	1	29488	12923	134	24
European Parliament	European Parliament	178362315106	Facebook	65_	65+	BE	Belgium	2	1	28871	5774	288	57
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	65_	65+	BE	Belgium	14	1	23224	5898	53	0
PS Région bruxelloise	PS Région bruxelloise	279112515484034	Facebook	65_	65+	BE	Belgium	6	1	19791	4643	248	30
Barbara Pas	Vlaams Belang	365242667182267	Facebook	65_	65+	BE	Belgium	1	1	15490	7745	77	38
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	65_	65+	BE	Belgium	2	1	12898	2579	31	0
Frédéric Daerden	Frédéric Charles R Daerden	341897923206486	Facebook	65_	65+	BE	Belgium	1	1	12725	2545	127	25
Maggie De Block	Maggie De Block	1410219772556421	Facebook	65_	65+	BE	Belgium	24	1	12662	2909	329	0
Ecolo Hainaut	Ecolo Hainaut	121653681195914	Facebook	65_	65+	BE	Belgium	2	1	10664	2703	36	0
Peter Van Kemseke	Van Kemseke Peter Leo S	397455370285369	Facebook	65_	65+	BE	Belgium	1	1	10238	2047	102	20
Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	65_	65+	BE	Belgium	23	1	9271	1496	210	0
Lynn Wesenbeek - Lijstduwer Open Vld Europa	Arendsoog	280977886188439	Facebook	65_	65+	BE	Belgium	1	1	8808	1761	87	17
Yannick de Wilde d'Estmael	Yannick de Wilde d'Estmael 	2194262913922415	Facebook	65_	65+	BE	Belgium	1	1	8317	1663	16	0
CD&V	CD&V	52997544531	Facebook	65_	65+	BE	Belgium	4	1	7107	2417	94	8
sp.a	sp.a	57253967150	Facebook	65_	65+	BE	Belgium	3	1	5569	2027	20	3
Lise Vandecasteele	PVDA	2433030616715564	Facebook	65_	65+	BE	Belgium	1	1	5390	1078	10	0
Christian Leysen	Christian Leysen	403864600161608	Facebook	65_	65+	BE	Belgium	2	1	4489	1700	62	0
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	65_	65+	BE	Belgium	1	1	4466	893	8	0
John Crombez	sp.a	264131406977201	Facebook	65_	65+	BE	Belgium	3	1	4295	859	18	2
Kim De Witte	PVDA	315662412174661	Facebook	65_	65+	BE	Belgium	2	1	3848	769	45	6
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	65_	65+	BE	Belgium	4	1	3690	738	13	0
Jos D'Haese	PVDA	1397002987227704	Facebook	65_	65+	BE	Belgium	3	1	3493	698	22	0
Jean-Claude Marcourt - Officiel	Gael René Lambinon	214672635464	Facebook	65_	65+	BE	Belgium	1	1	3220	1610	31	0
PTB	PTB	53838654385	Facebook	65_	65+	BE	Belgium	1	1	3178	635	31	6
Jurgen Vanlerberghe	Vanlerberghe Jurgen Maurits P	1664229433634791	Facebook	65_	65+	BE	Belgium	2	1	2783	1100	37	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	65_	65+	BE	Belgium	6	1	2605	433	86	0
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	65_	65+	BE	Belgium	1	1	2502	1251	12	2
Simon Lejeune	Lejuene Simon Paul F	1721305591241017	Facebook	65_	65+	BE	Belgium	4	1	2385	474	48	0
BirdLife Europe and Central Asia	BirdLife Europe and Central Asia	174656216277326	Facebook	65_	65+	BE	Belgium	1	1	2225	445	4	0
Aaron Ooms	Ooms Aaron Maria W	127953044627536	Facebook	65_	65+	BE	Belgium	1	1	2220	444	4	0
Gautier CALOMNE	Gautier Calomne	82157651986	Facebook	65_	65+	BE	Belgium	1	1	2186	1093	21	0
Rudi Vervoort		75793785999	Facebook	65_	65+	BE	Belgium	2	1	2143	962	40	0
CD&V Oostkamp	CD&V Oostkamp	2062142307347631	Facebook	65_	65+	BE	Belgium	1	1	2129	1064	10	2
Wouter Beke	Wouter Beke	311935738907850	Facebook	65_	65+	BE	Belgium	1	1	2062	1031	20	0
Jos Lantmeeters	Nieuw-Vlaamse Alliantie	2253398908319094	Facebook	65_	65+	BE	Belgium	1	1	1619	809	16	0
Enio Cucurachi	Cucurachi Enio Antonio	2196293330408303	Facebook	65_	65+	BE	Belgium	1	1	1562	312	30	0
Conner Rousseau	Conner Rousseau	942750852588816	Facebook	65_	65+	BE	Belgium	2	1	1561	780	15	0
Daan De Veuster	De Veuster Daan Jozef D	1753693034925883	Facebook	65_	65+	BE	Belgium	1	1	1337	267	26	0
Heidi Van Gaever	Van Gaever Adelheid Fabiola E	242905366574089	Facebook	65_	65+	BE	Belgium	1	1	1247	249	24	0
Vrouw & Maatschappij - CD&V politica	Vrouw & Maatschappij	268844173157989	Facebook	65_	65+	BE	Belgium	1	1	1208	241	23	0
Bert Maertens	N-VA	230657213955622	Facebook	65_	65+	BE	Belgium	1	1	1031	206	20	0
