advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alfred Sant	Alfred Sant	537789116260209	Facebook	south_eastern_region_MT	South Eastern Region, Malta	147	1	2142328	791781	9655	1126
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	south_eastern_region_MT	South Eastern Region, Malta	20	1	1588947	671135	8875	2229
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	south_eastern_region_MT	South Eastern Region, Malta	146	1	1552542	456410	6466	318
Roberta Metsola		406824526101449	Facebook	south_eastern_region_MT	South Eastern Region, Malta	478	1	1544425	470307	15443	646
David Casa	David Casa	193035580892638	Facebook	south_eastern_region_MT	South Eastern Region, Malta	108	1	1286908	369102	3935	181
Joe Sammut		433245190070343	Facebook	south_eastern_region_MT	South Eastern Region, Malta	83	1	1138288	440835	5063	596
Josef Caruana		166617437361908	Facebook	south_eastern_region_MT	South Eastern Region, Malta	71	1	1075431	336494	4916	542
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	south_eastern_region_MT	South Eastern Region, Malta	29	1	652148	255507	2808	465
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	south_eastern_region_MT	South Eastern Region, Malta	50	1	605084	263860	3999	409
European Parliament		178362315106	Facebook	south_eastern_region_MT	South Eastern Region, Malta	54	1	568725	234872	2268	290
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	south_eastern_region_MT	South Eastern Region, Malta	147	1	546082	130419	4278	0
Frank Psaila		458318884361628	Facebook	south_eastern_region_MT	South Eastern Region, Malta	77	1	390825	103270	2675	24
PD Martin Cauchi Inglott		181379916072401	Facebook	south_eastern_region_MT	South Eastern Region, Malta	53	1	372633	117980	1995	90
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	south_eastern_region_MT	South Eastern Region, Malta	110	1	290283	72331	4067	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	south_eastern_region_MT	South Eastern Region, Malta	25	1	288046	72674	1090	34
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	south_eastern_region_MT	South Eastern Region, Malta	11	1	247317	112228	903	135
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	south_eastern_region_MT	South Eastern Region, Malta	14	1	244852	85886	633	36
Ian Borg	Ian Borg	151496594943131	Facebook	south_eastern_region_MT	South Eastern Region, Malta	10	1	235804	94423	376	0
David Stellini	David Stellini	1911257335785088	Facebook	south_eastern_region_MT	South Eastern Region, Malta	4	1	210037	104467	555	104
Riformi		1930216103678232	Facebook	south_eastern_region_MT	South Eastern Region, Malta	11	1	156912	33259	548	37
Lovin Malta	Lovin Malta	1700937210129433	Facebook	south_eastern_region_MT	South Eastern Region, Malta	7	1	151057	64641	532	86
Peter Agius	Peter Agius	263881160919130	Facebook	south_eastern_region_MT	South Eastern Region, Malta	18	1	149978	42637	718	29
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	south_eastern_region_MT	South Eastern Region, Malta	57	1	149741	48503	1673	29
Kialo		729627343834501	Facebook	south_eastern_region_MT	South Eastern Region, Malta	348	1	141349	58455	750	167
Josianne Cutajar		337620233111013	Facebook	south_eastern_region_MT	South Eastern Region, Malta	17	1	137969	29480	578	0
