impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
50k_100k	50k - 100k	FI	Finland	Sosialidemokraatit SDP		108945982480217	Facebook	35	1	3499397	1749716	19061	4999
50k_100k	50k - 100k	FI	Finland	Vihreät - De Gröna		33722070600	Facebook	5	1	499911	249958	2494	499
50k_100k	50k - 100k	FI	Finland	European Parliament		178362315106	Facebook	7	1	499897	249951	3993	1699
50k_100k	50k - 100k	FI	Finland	Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	4	1	399885	199944	2494	799
50k_100k	50k - 100k	FI	Finland	Kaisa Penny		259256970891807	Facebook	3	1	299997	150000	1497	300
50k_100k	50k - 100k	FI	Finland	WWF Suomi		119054448115588	Facebook	3	1	299934	149968	1496	299
50k_100k	50k - 100k	FI	Finland	Miapetra Kumpula-Natri		922311201130062	Facebook	2	1	199997	99999	1497	599
50k_100k	50k - 100k	FI	Finland	XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	2	1	199995	99998	597	99
50k_100k	50k - 100k	FI	Finland	Ykkösketjuun		2118628725055114	Facebook	2	1	199942	99972	997	199
50k_100k	50k - 100k	FI	Finland	Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	1	1	99999	49999	499	100
50k_100k	50k - 100k	FI	Finland	Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	1	1	99999	49999	498	100
50k_100k	50k - 100k	FI	Finland	Kokoomus	Kokoomus	201285237101	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	FI	Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	1	1	99999	50000	99	0
50k_100k	50k - 100k	FI	Finland	Leena Zittling - Eurovaaliehdokas 2019 - KOK		804330503290879	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	FI	Finland	Eveliina Heinäluoma		1089057291173658	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	FI	Finland	Matias Turkkila eduskuntaan 2019		1214838375280127	Facebook	1	1	99999	50000	999	500
50k_100k	50k - 100k	FI	Finland	Iiris Suomela		300395886827434	Facebook	1	1	99999	50000	999	500
50k_100k	50k - 100k	FI	Finland	Ozan Yanar		730847103593100	Facebook	1	1	99999	50000	999	500
50k_100k	50k - 100k	FI	Finland	Itämeriprojekti		1585362805066825	Facebook	1	1	99999	50000	499	100
50k_100k	50k - 100k	FI	Finland	K-Supermarket		380462231997295	Facebook	1	1	99999	50000	999	500
50k_100k	50k - 100k	FI	Finland	Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	1	1	99998	49999	4449	890
50k_100k	50k - 100k	FI	Finland	Keskusta	Suomen Keskusta	55312855747	Facebook	1	1	99998	50000	499	100
50k_100k	50k - 100k	FI	Finland	Eero Lehti		148066211906308	Facebook	1	1	99998	49999	998	499
50k_100k	50k - 100k	FI	Finland	Neste Bensis		386964478028420	Facebook	1	1	99998	50000	499	99
50k_100k	50k - 100k	FI	Finland	Amanda Pasanen		1590714481237792	Facebook	1	1	99950	49975	998	499
50k_100k	50k - 100k	FI	Finland	Udo Bullmann		68936775929	Facebook	1	1	99945	49973	498	99
50k_100k	50k - 100k	FI	Finland	Timo Huhtamäki		2161903010535300	Facebook	1	1	98018	49009	871	436
50k_100k	50k - 100k	FI	Finland	Kialo		729627343834501	Facebook	71	1	70876	35438	416	144
50k_100k	50k - 100k	FI	Finland	Kate Kae		1820863678160878	Facebook	1	1	12538	6269	11	5
50k_100k	50k - 100k	FI	Finland	Humble Household		1746853745395190	Facebook	4	1	4368	2184	18	5
50k_100k	50k - 100k	FI	Finland	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	13	1	4102	2051	20	4
50k_100k	50k - 100k	FI	Finland	Kenneth Flathaug Photography		125745308299292	Facebook	1	1	3545	1772	1	0
50k_100k	50k - 100k	FI	Finland	Wholesome Culture		1664959567149320	Facebook	2	1	3503	1751	7	1
50k_100k	50k - 100k	FI	Finland	GRUNDIG		1508163162762486	Facebook	2	1	2432	1216	12	2
50k_100k	50k - 100k	FI	Finland	Democracy Alive		277008469606499	Facebook	1	1	1896	948	9	1
50k_100k	50k - 100k	FI	Finland	Markets.com		478063878928667	Facebook	2	1	1785	892	12	4
50k_100k	50k - 100k	FI	Finland	Ibiza Farm		1629229957352206	Facebook	2	1	1725	863	5	0
