advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SP	SP	128393027527	Facebook	zeeland_NL	Zeeland, Netherlands	179	1	213286	81664	2257	443
European Parliament		178362315106	Facebook	zeeland_NL	Zeeland, Netherlands	68	1	200924	89053	1438	382
Lilian Marijnissen	SP	844559615710915	Facebook	zeeland_NL	Zeeland, Netherlands	65	1	132383	55044	689	157
D66	D66	52985377549	Facebook	zeeland_NL	Zeeland, Netherlands	44	1	118296	47983	739	163
Stichting De Noordzee		128160633899802	Facebook	zeeland_NL	Zeeland, Netherlands	42	1	113248	47115	676	133
Europees Parlement Nederland		270788920480	Facebook	zeeland_NL	Zeeland, Netherlands	45	1	110807	47406	997	248
Oxfam Novib		115289021825188	Facebook	zeeland_NL	Zeeland, Netherlands	40	1	99612	40748	1457	436
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	zeeland_NL	Zeeland, Netherlands	12	1	81846	38408	381	79
Vereniging Eigen Huis		371735371563	Facebook	zeeland_NL	Zeeland, Netherlands	15	1	72552	29357	561	124
Blendle		181375052003138	Facebook	zeeland_NL	Zeeland, Netherlands	76	1	71162	24646	770	138
European Commission		107898832590939	Facebook	zeeland_NL	Zeeland, Netherlands	9	1	68578	32574	402	79
Stichting Vluchteling		120034538112114	Facebook	zeeland_NL	Zeeland, Netherlands	80	1	61537	22990	894	208
Facebook	Facebook	726281677519881	Facebook	zeeland_NL	Zeeland, Netherlands	5	1	56074	28037	350	110
GroenLinks	GroenLinks	175740570505	Facebook	zeeland_NL	Zeeland, Netherlands	32	1	55943	22309	562	90
NPO Zapp		205247699486388	Facebook	zeeland_NL	Zeeland, Netherlands	6	1	55665	27416	66	19
European Greens		141366725876424	Facebook	zeeland_NL	Zeeland, Netherlands	47	1	53511	22941	537	116
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	zeeland_NL	Zeeland, Netherlands	48	1	51723	19261	353	61
CDA	CDA	320374518118	Facebook	zeeland_NL	Zeeland, Netherlands	7	1	50979	22269	265	60
VVD		121264564551002	Facebook	zeeland_NL	Zeeland, Netherlands	40	1	50506	20742	196	24
Anti Discriminatie Bureau Zeeland - ADB Zeeland		321564161319474	Facebook	zeeland_NL	Zeeland, Netherlands	1	1	49999	10000	99	0
Bespaarkiosk.nl		1659811130952704	Facebook	zeeland_NL	Zeeland, Netherlands	3	1	46327	20934	343	68
Vandebron		263935850440177	Facebook	zeeland_NL	Zeeland, Netherlands	11	1	41344	17301	370	54
De Westerscheldetunnel tolvrij en terug onder het Rijk		1644816582424225	Facebook	zeeland_NL	Zeeland, Netherlands	2	1	39078	9474	121	0
Kialo		729627343834501	Facebook	zeeland_NL	Zeeland, Netherlands	316	1	33205	13602	245	55
Ben & Jerry's		147006749798	Facebook	zeeland_NL	Zeeland, Netherlands	4	1	31917	15080	203	47
