advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	999982	499991	4998	999
Roberta Metsola		406824526101449	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	999960	399985	9997	1999
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	499999	200000	4999	1000
Kialo		729627343834501	Facebook	1k_5k	1k - 5k	MT	Malta	36	1	133651	61795	945	212
5Pillars	5 Pillars	490858150969676	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	48730	22898	372	84
Humble Household		1746853745395190	Facebook	1k_5k	1k - 5k	MT	Malta	6	1	47055	19331	362	72
Save the Refugees		1931458237163388	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	41869	16747	372	74
European Greens	European Greens	141366725876424	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	39838	18600	265	53
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	25972	11777	190	38
Europe Together		140105536131109	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	13250	6625	66	13
DigitalOcean		149515305173840	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	12740	5453	97	19
Game of Sultans		185311195624361	Facebook	1k_5k	1k - 5k	MT	Malta	6	1	12508	5170	164	51
European Commission		107898832590939	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	11052	5526	55	11
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	6013	2405	60	12
MasterClass		687589164666184	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	5580	2790	24	4
European Youth Event		919232861444360	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	5354	2677	26	5
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	4432	2216	22	4
Climate-KIC		403370709744295	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	3226	1290	7	3
Guardian Weekly		64525551258	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	2136	854	4	2
Gaia		182073298490036	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	1991	915	17	6
BonneGueule		140324089470	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	1409	705	7	1
γυρίζουμε		278308089460720	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	1202	481	12	2
Milaap		315603771494	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	1196	478	3	1
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	1115	446	11	2
Tuxy		870667836405958	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	1041	416	6	1
Wholesome Culture		1664959567149320	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	1033	516	4	0
Vegas Live Community		1024725667661429	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	849	424	37	7
Matthew Hussey		525275707491504	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	731	292	6	1
RSM MBA		110428762358678	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	557	279	2	0
Pologize Fashion		274227073497806	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	192	96	1	0
Greenpeace Polska		32104614789	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	125	62	0	0
The Charity for Civil Servants		216978845071240	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	49	24	1	0
eToro		105255116217636	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	32	16	0	0
ADAR		175390195814995	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	15	8	0	0
Ecogreen		2207467306235731	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	10	4	0	0
Revista QB		1908798559359662	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4	2	0	0
Zero Waste Produce Bags		195587574474388	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	3	1	0	0
