advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	d044	2019-02-13	LT	Lithuania	5	1	13217	2543	74	0
MAXIMALIST		607211949304752	Facebook	d044	2019-02-13	LT	Lithuania	1	1	2499	499	57	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d044	2019-02-13	LT	Lithuania	3	1	461	173	3	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	d044	2019-02-13	LT	Lithuania	1	1	25	12	0	0
VoteWatch Europe		355087424564148	Facebook	d044	2019-02-13	LT	Lithuania	1	1	19	3	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d044	2019-02-13	LT	Lithuania	1	1	14	2	0	0
Melba Culp		902971599738051	Facebook	d044	2019-02-13	LT	Lithuania	1	1	9	1	0	0
Le Monde		14892757589	Facebook	d044	2019-02-13	LT	Lithuania	6	1	5	1	0	0
FT Content Solutions		1220981994590364	Facebook	d044	2019-02-13	LT	Lithuania	2	1	4	0	0	0
RSM MBA		110428762358678	Facebook	d044	2019-02-13	LT	Lithuania	2	1	3	1	0	0
Columbia University in the City of New York		102471088936	Facebook	d044	2019-02-13	LT	Lithuania	1	1	3	1	0	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	d044	2019-02-13	LT	Lithuania	1	1	2	1	0	0
Greenhouse Ship		939647549574633	Facebook	d044	2019-02-13	LT	Lithuania	3	1	2	0	0	0
Soviet Visuals		1160495674016675	Facebook	d044	2019-02-13	LT	Lithuania	4	1	1	0	0	0
Harvard Business Review		10423517786	Facebook	d044	2019-02-13	LT	Lithuania	1	1	1	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d044	2019-02-13	LT	Lithuania	2	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d044	2019-02-13	LT	Lithuania	2	1	0	0	0	0
YOGA BURN		146316959083110	Facebook	d044	2019-02-13	LT	Lithuania	1	1	0	0	0	0
Roposo - TV By The People		574950735891850	Facebook	d044	2019-02-13	LT	Lithuania	1	1	0	0	0	0
Shitcoinlovers.shop		243275546399349	Facebook	d044	2019-02-13	LT	Lithuania	1	1	0	0	0	0
Oliver Gediminas Caplikas		1714793218823340	Facebook	d044	2019-02-13	LT	Lithuania	1	1	0	0	0	0
