advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	50	1	149953	69822	228	55
European Parliament		178362315106	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	37	1	72394	31059	330	79
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	43	1	51630	21069	102	16
Liberalai	Liberalai	81004804444	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	41	1	41143	7476	1104	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	48	1	34474	11366	91	6
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	91	1	30528	7593	140	2
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	20	1	27209	12706	198	5
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	14	1	16510	4773	38	2
Darbo partija		264116120225	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	2	1	10535	5107	100	0
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)		198988713464683	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	9	1	9959	4581	28	4
Bronis Ropė		216419471860983	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	8	1	9373	1872	34	0
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	15	1	8143	2969	29	3
Arvydas Juozaitis	Arvydas Juozaitis	458551247900215	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	11	1	7426	1613	124	3
Prof. Dr. Stanislovas Tomas, Advokatas		1049345465226776	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	4	1	6793	2577	15	4
Tomas Tomilinas - naujienos		530620843630609	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	14	1	5646	2260	26	1
European Commission		107898832590939	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	11	1	5222	2240	17	1
Saulius Skvernelis	Saulius Skvernelis	814777171988967	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	5028	2514	25	5
Vilija Blinkevičiūtė	Lietuvos socialdemokratų partija - LSDP	1551002341778947	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	6	1	3880	772	14	0
Petras Auštrevičius		1482024028702535	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	8	1	3239	1546	16	2
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	19	1	3025	712	35	0
Europos Komisijos atstovybė Lietuvoje		76783564232	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	2526	1263	6	1
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	11	1	2514	600	10	0
Lietuvos Centro Partija (LCP)		102161476501915	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	3	1	2360	1160	12	2
Robertas Šarknickas		880209082011396	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	4	1	1199	285	4	0
Minfo		163564217762927	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	16	1	1183	352	23	0
Lietuvos Emigrantų Sąjunga		423692800995137	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	12	1	1161	288	24	0
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	6	1	1126	223	3	0
Šiaulių pramonininkų asociacija		1457305577738698	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	999	0	99	0
Neste Lietuva		250653168401432	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	863	431	4	0
Aušra Maldeikienė		1650670061877646	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	845	169	1	0
Odontologijos klinika GIDENTA		103619649675086	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	834	166	1	0
Viktoras Uspaskich		160851767470	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	2	1	756	377	3	0
Neregėta Lietuva		2040075636034252	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	751	150	1	0
prof. dr. Vytautas Radžvilas		62378591336	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	631	126	1	0
SoliTek Lietuva		1472498606141305	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	612	122	1	0
Kialo		729627343834501	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	347	1	565	212	3	0
Socialinės apsaugos ir darbo ministerija		183786048462	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	554	110	1	0
M.G.Maksimalietis		287613331259579	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	8	1	531	103	13	0
NATO 70 egzaminas		2240521622862234	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	483	96	0	0
Locked N' Loaded		2121608601493086	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	478	95	0	0
15min		40711908859	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	410	82	0	0
Europos Parlamento biuras Lietuvoje		188014250186	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	391	195	1	0
Lietuvių tautininkų ir respublikonų sąjunga		108177835942929	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	373	74	0	0
Investors' Forum		1330823023658838	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	341	68	0	0
LT Fish Blog		2108544176051484	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	3	1	314	111	0	0
Asociacija „Savarankiškas gyvenimas“		554958651367292	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	2	1	277	107	3	0
Newcrush		365822836908807	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	2	1	266	70	0	0
LDiena.lt - Lietuvos Diena - naujienos, nuomonės, komentarai		367187017379224	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	2	1	195	72	2	0
Tatjana Babrauskienė	Babrauskiene Tatjana	1101509610035530	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	2	1	152	56	2	0
Tėvyne Mūsų		1524944987615159	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	147	73	1	0
Autogidas.lt		77506876306	Facebook	siauliai_county	Šiauliai County	LT	Lithuania	1	1	128	64	1	0
